date,ticker,open,close,high,low,volume
2024-11-30,AAPL,225.51,230.21,232.1036299252666,223.16529576048148,4849923
2024-12-01,MSFT,203.27,203.85,206.7899777072444,201.26552033929235,2538183
2024-12-02,MSFT,189.05,184.87,189.3063937282212,184.4629167578548,1143302
2024-12-03,TSLA,143.06,143.44,146.2074120339504,142.98605228751543,3308034
2024-12-04,AMZN,254.1,250.56,254.92654419330776,250.52699992193385,2745175
2024-12-05,TSLA,233.85,238.03,240.52046435351488,233.45617801996082,3671391
2024-12-06,AAPL,113.7,110.18,114.36985461620131,109.04355407258453,2825229
2024-12-07,MSFT,278.89,282.52,285.35031481862666,277.5684950091655,2946469
2024-12-08,MSFT,259.4,259.25,262.37149179706347,258.0796561817636,2608656
2024-12-09,AAPL,155.96,160.21,160.7079729214888,153.8429065608434,2138431
2024-12-10,AAPL,169.75,170.24,172.1635445049711,168.93786345563197,2552352
2024-12-11,MSFT,266.65,271.53,272.22040908684374,266.61400921172566,1939528
2024-12-12,AAPL,131.1,134.18,136.60434443412473,129.88768568101975,2414155
2024-12-13,AAPL,170.82,170.81,173.01049278906603,170.11460839923478,4567307
2024-12-14,MSFT,245.57,250.13,250.54302171061343,244.2015787084505,4784902
2024-12-15,TSLA,258.66,260.24,262.7848360149291,256.3748160715044,3762288
2024-12-16,AAPL,253.28,255.44,256.5775849916878,251.71372044037088,3724877
2024-12-17,AAPL,112.86,111.98,115.60138999005156,111.92055032442656,4222608
2024-12-18,AAPL,117.79,114.89,119.38607060707909,114.53004560621413,1919278
2024-12-19,AAPL,143.55,142.11,144.56617483823985,141.0824942241405,4212409
2024-12-20,AAPL,207.06,205.24,209.24014536582476,205.20857534878368,2310488
2024-12-21,AAPL,172.96,169.37,175.29368071910764,167.64805396360802,2446308
2024-12-22,AAPL,260.99,258.01,263.5764511399609,256.8108549407366,2824636
2024-12-23,TSLA,164.18,165.64,166.0840158630037,161.4529690318244,2232145
2024-12-24,MSFT,125.69,121.01,126.7697662307083,120.60141301838087,3002705
2024-12-25,TSLA,291.14,293.76,294.3033776737462,289.8804277005771,2002527
2024-12-26,TSLA,167.55,162.65,168.21717256010504,161.2339024877829,1367384
2024-12-27,TSLA,294.61,297.7,300.0658328232492,293.11235929150826,4744368
2024-12-28,AMZN,119.82,118.06,120.84885384607833,117.10940676223329,2640737
2024-12-29,MSFT,246.21,243.9,247.41739127490283,241.19757983269412,1771825
2024-12-30,MSFT,159.44,156.67,160.2110651606487,155.8713625515751,4454733
2024-12-31,AMZN,168.35,164.11,171.18231183198634,162.74242963977954,3624990
2025-01-01,TSLA,128.48,126.96,129.3489463627383,124.25412409883269,3094118
2025-01-02,TSLA,130.8,128.95,131.41554926320083,128.16709935963067,3415252
2025-01-03,AMZN,178.52,178.07,179.51250652317825,176.99623629427762,4654461
2025-01-04,AMZN,210.75,214.47,216.74309099596204,210.19117175712336,4105113
2025-01-05,AMZN,268.76,265.73,269.4019799066585,264.03474577191025,2992715
2025-01-06,AMZN,189.38,193.07,194.17520437608516,188.246202833128,1753974
2025-01-07,AAPL,197.23,195.07,198.31464551445245,192.9929907563897,1976095
2025-01-08,AAPL,187.17,192.02,192.67878602298413,186.18745483818458,3483419
2025-01-09,AAPL,235.9,239.54,241.47642562754282,234.41207447350658,2315711
2025-01-10,AAPL,287.04,291.3,292.6372531685408,286.6922492544957,2904961
2025-01-11,TSLA,113.93,112.29,114.50960264309802,109.74021734118335,2550201
2025-01-12,TSLA,267.81,268.96,271.63644927833514,267.7546690499574,2841328
2025-01-13,AAPL,181.08,182.1,184.8192379065183,179.91510314303528,1443789
2025-01-14,TSLA,169.63,171.88,173.68721590555006,168.65196072155186,4462843
2025-01-15,AMZN,158.04,157.33,160.72093947438353,154.50773792914433,2454570
2025-01-16,AAPL,130.59,126.05,130.87245256599687,125.10894564801468,4565348
2025-01-17,TSLA,203.34,199.74,204.48071317107042,199.48724685226557,3031682
2025-01-18,MSFT,185.22,189.62,192.59779321394637,184.20896354051413,1272284
2025-01-19,AMZN,277.53,274.25,279.31282388800804,271.9344176847269,4346793
2025-01-20,AMZN,268.14,271.89,274.2688826191652,265.8891819141914,3393646
2025-01-21,AMZN,158.93,159.85,162.01022537839353,157.30905921395365,4373806
2025-01-22,MSFT,238.3,242.22,243.77391362713985,237.48233639661984,2510777
2025-01-23,MSFT,209.83,205.91,212.39799454465214,203.46929889439443,4212029
2025-01-24,TSLA,161.57,166.57,168.8319708858182,160.7124862601165,2047374
2025-01-25,AMZN,220.69,216.71,223.32597471141537,214.57366578168845,1334454
2025-01-26,MSFT,108.91,112.36,113.43662714999996,106.69647240388929,2560539
2025-01-27,MSFT,287.84,286.64,288.3893316307937,285.4922105616024,2179912
2025-01-28,AMZN,170.59,168.48,170.87386768107228,167.6857399185033,1709286
2025-01-29,TSLA,184.82,185.84,185.86013106374546,182.34496050349873,3486407
2025-01-30,AMZN,181.67,177.89,183.08976257662164,175.52119005479597,1339646
2025-01-31,MSFT,168.04,164.61,169.2676935035016,162.3318493078343,3457596
2025-02-01,TSLA,169.74,173.38,173.81487981016016,168.228409681189,1644072
2025-02-02,AMZN,240.59,238.44,240.87470019408775,237.83533208272917,2540671
2025-02-03,TSLA,248.12,248.7,250.23147938289569,245.44543841638398,4930376
2025-02-04,AAPL,158.1,161.1,162.92935005965268,157.66730232590842,1009528
2025-02-05,MSFT,183.02,183.33,184.9586605589609,182.86541804308993,2093334
2025-02-06,AAPL,131.57,128.32,132.67800979422876,127.58183258380764,2998089
2025-02-07,MSFT,143.12,146.04,147.80489295924693,141.4645441110537,1554892
2025-02-08,TSLA,106.8,110.11,110.31712645946052,106.51764497378342,3994739
2025-02-09,TSLA,205.77,206.54,206.87991477333912,204.24721740848054,4625788
2025-02-10,AMZN,203.94,208.17,208.92511844833788,201.6663301676349,3886784
2025-02-11,AAPL,192.75,193.66,195.20208894256308,191.24231902184908,2386794
2025-02-12,TSLA,102.79,104.43,105.26380915293068,102.27475503046404,1531320
2025-02-13,MSFT,123.18,121.43,125.3616957541122,119.20490441486618,4703819
2025-02-14,TSLA,247.06,245.08,248.32221258406432,242.32995015752138,1580140
2025-02-15,AMZN,180.61,184.34,184.95424886184915,178.54958413048428,3717136
2025-02-16,AAPL,101.39,99.02,101.57472029984433,98.60325292071084,3121677
2025-02-17,TSLA,243.86,240.69,246.35815039563934,239.88857206975146,3278913
2025-02-18,MSFT,252.52,250.6,255.49822544956632,248.7281299644417,1770810
2025-02-19,AMZN,131.34,133.87,134.23322527839915,128.72279323332245,3133829
2025-02-20,AAPL,166.37,167.84,170.55048395989712,163.59138855627583,4684871
2025-02-21,AMZN,200.25,195.55,202.37806412341718,194.3358486248719,4949725
2025-02-22,MSFT,299.49,295.21,299.72555868271195,294.2487445795623,3295983
2025-02-23,AMZN,148.53,150.55,152.25675569999606,146.92680868610583,3693090
2025-02-24,AAPL,152.46,156.58,157.78244112119378,149.57417220183257,3136550
2025-02-25,MSFT,277.46,279.71,281.78496438112757,276.0271363672566,3122659
2025-02-26,AMZN,105.5,104.41,107.45323190469013,101.98680246006579,3431841
2025-02-27,TSLA,195.85,197.8,198.7715526913653,192.8813804510442,4661229
2025-02-28,TSLA,114.34,109.72,115.79776969549695,108.92573898774918,2167541
2025-03-01,MSFT,205.05,209.84,212.78497765199856,202.63877745117478,3862994
2025-03-02,TSLA,173.86,176.93,179.11091177925607,173.79986896768332,3492854
2025-03-03,TSLA,153.3,151.27,155.3705839919472,150.4491182767555,2729224
2025-03-04,TSLA,167.07,170.78,173.1575284356386,166.7602546116099,3609125
2025-03-05,AMZN,189.95,185.19,191.35990424964444,185.01282138200796,2042225
2025-03-06,AMZN,262.7,257.76,265.5273054644983,257.43625954570126,2872276
2025-03-07,MSFT,253.52,257.76,260.5257781915764,250.59332017496934,3753284
2025-03-08,MSFT,141.61,145.41,145.81710480246815,141.36129024554234,3712590
2025-03-09,TSLA,171.77,176.27,178.02954399617656,170.36796850037342,3156771
2025-03-10,MSFT,269.64,272.14,273.90333289515905,269.5014370793962,4962285
2025-03-11,AAPL,195.22,199.08,201.16755697429664,193.38157950411684,4203975
2025-03-12,AAPL,131.48,135.02,136.3462992862965,130.74382380407073,3937023
2025-03-13,AMZN,275.37,279.86,281.496412843825,272.73177136102134,3603736
2025-03-14,AAPL,274.13,271.4,275.9211245543835,268.9578052259671,3649676
2025-03-15,AMZN,163.89,166.45,167.71158843144994,163.13270294193575,2403304
2025-03-16,AMZN,104.93,109.25,110.35241691797087,103.67298668524352,2698645
2025-03-17,TSLA,285.41,287.4,287.45183915049114,282.8170764272548,4705833
2025-03-18,TSLA,284.45,281.66,286.47341678679356,280.4152250189908,2014533
2025-03-19,MSFT,194.98,198.4,200.9100232685131,192.96525629351598,3112981
2025-03-20,AAPL,100.1,97.62,101.51984515601654,95.98355986839877,1143999
2025-03-21,MSFT,225.82,228.86,231.26911383668698,223.47723031727233,4691789
2025-03-22,AMZN,128.94,127.37,130.42537816306057,126.25410195534928,3851403
2025-03-23,AMZN,198.23,202.55,204.55485116525026,198.01661749258815,2035736
2025-03-24,TSLA,197.13,199.13,201.78457807188371,194.41242632412494,1029202
2025-03-25,AAPL,279.11,275.29,280.22730407637647,272.9687592406103,3471147
2025-03-26,AAPL,149.38,149.67,152.02249064740093,148.2285017026106,3059894
2025-03-27,MSFT,208.95,209.88,210.07040837792752,206.6896948904838,2279117
2025-03-28,AAPL,120.02,122.88,124.48619735122516,117.76811306929473,1451655
2025-03-29,AMZN,168.74,168.76,168.84049478813898,168.59369468216536,2399054
2025-03-30,TSLA,201.8,206.18,206.92502303615262,199.20870451882223,2555858
2025-03-31,AMZN,291.04,287.03,291.164100639774,285.27356931622484,4028905
2025-04-01,AMZN,163.48,166.96,169.5005514300619,163.27480711877507,4957954
2025-04-02,TSLA,268.4,268.59,268.71770982462033,268.2581296013712,3767994
2025-04-03,AMZN,240.12,240.77,241.30030206292582,237.1609921020762,3735304
2025-04-04,AAPL,113.13,110.12,115.94601646254809,108.22448813162661,1146968
2025-04-05,AMZN,124.09,124.44,125.11611077163134,121.94169320825394,4633232
2025-04-06,AAPL,152.28,157.25,159.60289710473393,150.67346854641417,1314431
2025-04-07,TSLA,135.46,138.11,139.32243120929118,133.0751689551005,2176580
2025-04-08,MSFT,230.27,229.76,231.41536002120762,228.16732212717756,3922633
2025-04-09,MSFT,258.14,258.92,260.9606839382136,255.84890512962184,1611158
2025-04-10,MSFT,175.24,178.16,179.8109717676799,172.8468336660126,2422320
2025-04-11,AMZN,211.03,215.42,215.83034157621572,209.4276094403606,4750064
2025-04-12,MSFT,147.27,142.52,147.45798187010547,140.35561236988863,4642715
2025-04-13,AMZN,186.95,191.42,193.76657242975733,184.70051468354006,4011708
2025-04-14,TSLA,128.03,132.44,134.24681188159522,127.71404563588474,2807399
2025-04-15,TSLA,283.63,286.84,288.5617685669515,282.5104342934785,1975424
2025-04-16,TSLA,211.35,208.65,212.0945724797351,207.93020682303984,3512800
2025-04-17,AAPL,151.01,149.74,152.56449911274566,147.29210653245568,4457501
2025-04-18,TSLA,100.26,96.52,102.60494461184093,94.0550734093204,4133724
2025-04-19,MSFT,274.91,276.78,278.8791963790292,272.75577724360966,2394023
2025-04-20,AMZN,253.83,251.69,254.5294256637176,248.8242066098003,3796466
2025-04-21,TSLA,255.11,259.86,261.98825245496084,254.5269405186954,1796365
2025-04-22,MSFT,106.42,102.29,108.06102420909743,101.89975229829942,4250317
2025-04-23,MSFT,102.13,100.97,103.15405693444642,99.90058648476305,1881699
2025-04-24,AMZN,285.64,286.96,287.7976678277865,284.4167436915761,1295265
2025-04-25,AMZN,264.2,265.77,266.38152619172104,262.80779758062175,4492210
2025-04-26,TSLA,126.25,124.11,127.61537411747771,122.63148582480673,4145662
2025-04-27,MSFT,246.39,245.15,246.6187654667163,244.6513811921199,1444462
2025-04-28,MSFT,249.74,250.03,251.77012763231065,249.41679807295122,1998244
2025-04-29,MSFT,154.38,152.73,155.81277938074535,151.76080756746,3200583
2025-04-30,TSLA,114.47,119.29,121.14366770881783,112.09252140425878,3300191
2025-05-01,TSLA,261.67,257.65,261.9787754384665,255.5065854390426,4498851
2025-05-02,AMZN,217.7,215.05,217.8118010001002,212.50729475939025,4762217
2025-05-03,TSLA,210.92,207.51,213.34638969494736,206.38240491806627,3504525
2025-05-04,TSLA,170.17,174.87,177.13222245311738,168.9887106847377,2660464
2025-05-05,TSLA,178.04,182.86,183.23136176775515,175.89667125061817,2098233
2025-05-06,MSFT,151.03,146.48,152.9857578687663,145.4327845617722,4270509
2025-05-07,AMZN,157.88,154.01,159.54138022428774,153.4282932319232,2586026
2025-05-08,AAPL,236.8,233.02,237.1638719055273,230.87001418086513,3011577
2025-05-09,AAPL,245.53,242.73,245.76422784976245,239.7349498150441,2877837
2025-05-10,TSLA,117.43,120.51,120.76138186821004,117.00515459120341,1294199
2025-05-11,AAPL,170.92,175.71,176.43431291509165,170.45070028120102,3138126
2025-05-12,AMZN,136.45,135.33,139.44939504975056,135.1843107057655,2472050
2025-05-13,MSFT,275.93,271.11,278.03431150829545,270.2782393428175,1776338
2025-05-14,AAPL,216.46,216.6,217.9079393144728,215.05746356849238,3313600
2025-05-15,AMZN,232.36,229.83,232.91515092229056,226.95256229077648,2354508
2025-05-16,MSFT,149.89,153.18,155.93892545440653,147.8428033180465,1787238
2025-05-17,MSFT,250.85,246.19,251.13631550704898,245.32794695921044,1648169
2025-05-18,MSFT,128.98,129.22,131.0056256388224,127.02907973506942,4144502
2025-05-19,MSFT,136.66,134.14,139.37546550379437,133.66117845807588,1048835
2025-05-20,AMZN,181.96,180.76,184.24270370592015,180.49292372517962,3990605
2025-05-21,TSLA,182.77,186.05,187.49881018050206,182.73734141028388,2475785
2025-05-22,AAPL,143.76,142.77,144.58129349919972,141.20629132286064,4813606
2025-05-23,MSFT,116.48,117.8,120.08829525545259,116.30349788411355,4997425
2025-05-24,AMZN,252.59,255.84,256.4923106678206,252.40174076084983,4082626
2025-05-25,AMZN,198.98,199.3,201.60320621342797,198.43930651399307,4527351
2025-05-26,MSFT,286.99,288.36,290.0958441589718,284.9916309199271,1925290
2025-05-27,AAPL,171.18,174.1,177.0581431914337,169.09323730965772,3438638
2025-05-28,TSLA,126.68,122.85,128.68703405325448,122.83514099685772,3912219
2025-05-29,TSLA,237.75,232.87,237.83040564756965,231.85702577895648,2447004
2025-05-30,AAPL,122.61,121.44,123.20866201643506,120.67290306080295,4975516
2025-05-31,AMZN,186.48,183.1,187.46748182976884,182.34320685244325,2478498
2025-06-01,AAPL,218.11,215.16,218.81284905499433,212.81650857832918,4925141
2025-06-02,TSLA,274.1,278.06,280.0022018839187,271.55077341569785,3834747
2025-06-03,AAPL,196.75,195.39,197.14647624305272,194.44732160935214,4070455
2025-06-04,TSLA,216.98,212.16,219.02331193670133,211.12295853874483,2933654
2025-06-05,AMZN,231.67,228.41,232.5392885907253,227.88849763489063,1824346
2025-06-06,MSFT,201.67,197.0,204.29244041723115,196.44506740387826,1227240
2025-06-07,TSLA,111.6,113.67,116.10254842782075,110.26543622688261,4576570
2025-06-08,MSFT,264.05,261.1,264.86146077623306,259.7342951453611,1685944
2025-06-09,AAPL,163.84,159.99,164.283161313002,159.43809640333112,4096029
2025-06-10,TSLA,174.98,173.68,175.49972110944648,173.09370079898494,4133835
2025-06-11,AMZN,232.52,236.45,238.7246829791373,230.80167591577964,3844273
2025-06-12,AMZN,152.46,156.69,156.84474148181937,152.3803609073877,4148734
2025-06-13,TSLA,103.73,106.87,109.27613333651502,102.26100194127412,2839237
2025-06-14,AAPL,199.07,197.98,201.8138958443114,196.14121935658105,2532240
2025-06-15,AMZN,137.13,133.7,137.384598142388,131.0074550224306,4761077
2025-06-16,AAPL,253.93,250.99,254.81376368746066,249.7569075922645,1827225
2025-06-17,TSLA,291.47,294.58,295.1848385286942,290.13951449710146,4672927
2025-06-18,MSFT,274.37,275.9,277.90542133756975,272.8080070811966,3722618
2025-06-19,AAPL,184.88,181.09,184.99415660753772,180.7138494257673,3663406
2025-06-20,AAPL,112.86,114.33,114.92663892593148,110.02138092793712,4967200
2025-06-21,MSFT,186.69,182.41,187.98048901136568,181.47047226532663,2562432
2025-06-22,MSFT,167.61,166.12,169.6611220747108,165.88047609672313,2803242
2025-06-23,TSLA,154.88,151.4,157.18099392122892,149.67854203556138,1438939
2025-06-24,AMZN,200.45,203.68,206.08529966913895,199.58053264673853,1397295
2025-06-25,AMZN,291.94,288.54,292.17504148706865,287.61743436197764,2408693
2025-06-26,MSFT,128.82,133.44,135.1639881416192,127.92369053877927,1328743
2025-06-27,AAPL,238.88,243.78,244.45218542518558,236.36344391948066,3089252
2025-06-28,AAPL,191.37,193.78,195.21150686537715,190.53773331973795,3569642
2025-06-29,MSFT,173.21,171.67,175.77303135777294,169.50074794239652,3760114
2025-06-30,TSLA,191.4,188.67,193.83634827491213,185.7598880258477,1450600
2025-07-01,AAPL,202.44,200.73,204.58069925593142,199.47069279326135,4241184
2025-07-02,TSLA,167.2,170.77,170.90644224364388,166.652677655058,2835662
2025-07-03,MSFT,103.06,100.97,103.87491369491995,98.22616681466053,3208947
2025-07-04,TSLA,129.77,126.94,131.90455035943538,124.71007359978333,3201543
2025-07-05,MSFT,195.86,191.36,198.02729851480058,189.31414740693245,2018292
2025-07-06,MSFT,142.08,142.77,144.36789238711734,140.91692046472576,2354277
2025-07-07,TSLA,270.95,266.06,271.27977945731385,265.50959440935304,4821867
2025-07-08,MSFT,127.35,130.64,130.95886514628202,125.63357067366083,2452442
2025-07-09,TSLA,260.39,258.17,261.9524914357489,256.23194761108726,2900133
2025-07-10,AMZN,130.06,133.57,136.30308977295013,129.77372985271842,1225308
2025-07-11,AAPL,191.58,193.7,195.6304245319008,189.9063599076103,2026901
2025-07-12,TSLA,293.86,295.02,297.1371963770122,290.93554718814033,2209399
2025-07-13,AAPL,102.75,99.46,105.03079040398994,97.61952335812683,4301195
2025-07-14,MSFT,289.96,290.54,292.3876121702305,288.856988098782,3911662
2025-07-15,AAPL,128.65,128.01,130.53633699772365,126.35671343298887,3455341
2025-07-16,TSLA,188.67,187.53,190.62829623069928,186.77863662242683,2674571
2025-07-17,AMZN,242.96,245.1,247.9214713244247,241.22871613558345,1568573
2025-07-18,MSFT,133.61,138.15,139.641510311708,132.7667420806896,1687106
2025-07-19,TSLA,159.51,156.05,160.85203161158137,154.00908931631065,2400005
2025-07-20,TSLA,231.71,236.61,236.968674333363,229.04291261381545,3715759
2025-07-21,AAPL,111.37,107.84,113.01971183311034,107.1137816300764,3321681
2025-07-22,MSFT,262.51,263.48,265.5086496486424,261.1376863496395,2288897
2025-07-23,AMZN,265.71,266.8,269.5844286548088,263.4524035560644,2283967
2025-07-24,TSLA,153.29,158.08,158.74676699132792,152.49457428787616,3854147
2025-07-25,MSFT,135.92,136.29,136.50232019465565,135.57755539544968,3741727
2025-07-26,AAPL,271.01,275.88,277.488811441911,268.21726309361696,4266710
2025-07-27,AMZN,106.7,107.44,109.50980506547499,105.07944687657701,4563659
2025-07-28,TSLA,227.72,226.13,228.2161135088307,225.46978833091802,1788615
2025-07-29,AMZN,178.9,183.09,184.99819398443685,176.60299514913584,1194170
2025-07-30,AAPL,173.96,171.39,176.84624256825356,169.5172476567889,3220560
2025-07-31,AMZN,296.46,296.68,297.68565816119656,296.19273787941285,4176179
2025-08-01,AMZN,279.18,277.97,281.9769504650324,276.02767332964885,4944682
2025-08-02,AAPL,197.37,198.34,198.897938459919,195.94035519522464,4495987
2025-08-03,MSFT,118.09,121.81,122.97684833419314,115.10318094989172,3539979
2025-08-04,AAPL,287.24,285.52,289.13822198728184,284.31710073105756,3913321
2025-08-05,MSFT,140.96,139.47,142.63296562431353,137.7264031725064,4300642
2025-08-06,AAPL,154.79,149.83,156.3334536709285,147.62783071030165,4220056
2025-08-07,MSFT,257.59,257.48,259.5397377319319,257.47943443891444,4947698
2025-08-08,AMZN,126.99,124.46,129.52984423988008,123.38436697370061,4820023
2025-08-09,TSLA,159.86,162.4,163.1514891929847,157.20891342728186,2681952
2025-08-10,MSFT,207.81,202.97,210.1724512226953,202.1650241136454,2496523
2025-08-11,TSLA,295.94,294.28,297.2183887971975,292.289887503205,2430584
2025-08-12,TSLA,125.82,124.69,128.15233160047208,121.77310064007564,1791309
2025-08-13,MSFT,209.83,206.37,212.81879329830528,204.4278377400423,2685517
2025-08-14,AMZN,123.87,128.07,129.63151662112625,122.45970028617351,3153829
2025-08-15,TSLA,234.96,236.52,238.48703673153864,233.0886119893003,2211747
2025-08-16,TSLA,297.32,301.92,302.5465278245449,295.4961845194607,3710534
2025-08-17,TSLA,210.42,206.34,211.2164026556251,203.53379326385067,2418881
2025-08-18,TSLA,245.85,248.38,249.8376641045651,245.8464679337046,2692587
2025-08-19,AMZN,154.97,159.58,161.93528694536303,154.88051560749238,1521528
2025-08-20,MSFT,149.3,146.33,151.2767823483337,144.34983668026734,1193094
2025-08-21,TSLA,293.98,296.76,297.6776801032577,292.72455737539127,1403715
2025-08-22,TSLA,141.22,140.85,143.6570323057705,140.47436190462224,1987118
2025-08-23,MSFT,228.53,227.55,229.0548110074108,225.86751401348786,2477928
2025-08-24,TSLA,226.09,229.97,231.46328012602038,224.60282287492888,2708422
2025-08-25,TSLA,138.62,138.23,141.5551297322573,136.2772577048739,1441489
2025-08-26,TSLA,237.56,238.88,240.68004560639682,235.71987554079897,2915358
2025-08-27,MSFT,185.71,186.28,188.12752469598186,183.51040227390197,4727519
2025-08-28,AAPL,200.85,196.88,201.69320867310233,195.43091777416666,3467911
2025-08-29,AMZN,105.32,106.95,108.08298806418445,104.8698056476267,2978761
2025-08-30,AAPL,190.59,188.1,191.92180983665187,186.3355260006953,1854429
2025-08-31,AMZN,271.36,267.9,271.70688369842094,267.7056955976665,2511123
2025-09-01,AAPL,137.68,141.77,143.60906960527976,137.177768887258,2220152
2025-09-02,AMZN,284.8,279.82,285.06073438719255,278.10709218401894,1004642
2025-09-03,MSFT,161.57,158.54,162.65416575543878,156.1881665782679,1776059
2025-09-04,AMZN,114.71,117.17,119.63044111726383,113.32181279734958,2820117
2025-09-05,AMZN,285.61,285.59,288.4540871860292,282.6186175067042,1278096
2025-09-06,AMZN,235.6,239.66,241.55523196525573,233.84861530065461,4044862
2025-09-07,AAPL,243.09,247.6,248.32657334184867,240.31042821195322,2184648
2025-09-08,TSLA,211.05,207.88,213.66808962999357,205.5921258679265,1360119
2025-09-09,AMZN,102.82,100.71,103.68938257325547,98.70513149875671,3716890
2025-09-10,MSFT,209.33,209.97,210.9535691236601,208.36649511760655,3650671
2025-09-11,AMZN,223.45,220.22,226.07218279656482,218.63492940313063,4228706
2025-09-12,AMZN,112.14,108.55,114.83868242467415,107.2882499681465,1820258
2025-09-13,MSFT,154.04,152.19,154.26933715093335,149.38217658087243,1711597
2025-09-14,AMZN,200.56,200.64,202.56458748274406,197.98414712847722,3604570
2025-09-15,AAPL,216.74,217.33,217.52210939377412,216.10084412344682,1174444
2025-09-16,TSLA,162.53,167.35,167.45684329966716,161.8895519980651,1323859
2025-09-17,AAPL,193.8,192.66,195.90900650227817,192.30985598184702,2229775
2025-09-18,AMZN,138.84,141.67,141.7046958670352,138.48431621920767,4563921
2025-09-19,AMZN,190.92,187.41,191.2613797820516,184.5544261802984,4270464
2025-09-20,MSFT,224.69,220.92,224.96493397329365,218.75405835475385,2653274
2025-09-21,AMZN,137.32,137.74,138.52595912171608,136.70299864235136,4083680
2025-09-22,TSLA,289.09,288.01,290.61195878990594,286.9644723352629,2498763
2025-09-23,AMZN,223.27,219.73,226.01176430427094,218.0037333080952,3200181
2025-09-24,TSLA,274.15,271.64,275.13254213823836,271.31858376376425,2227498
2025-09-25,AAPL,247.9,249.27,251.91523609747802,246.93399126930228,3829438
2025-09-26,AAPL,219.9,222.17,223.04446596528834,219.06475194576583,3886007
2025-09-27,TSLA,133.38,129.8,133.66206810829527,127.05256947130276,3778623
2025-09-28,AAPL,267.34,269.65,271.37405594510017,266.610547608508,3067440
2025-09-29,MSFT,101.59,103.64,106.25888469264635,99.8657114421006,3324815
2025-09-30,TSLA,229.63,228.96,231.0321310884955,228.0336243562931,2257749
2025-10-01,AAPL,124.72,122.01,125.9213400284033,119.27219602297394,1297527
2025-10-02,AMZN,153.67,151.71,156.12883956334647,151.00395343278979,2916221
2025-10-03,MSFT,254.5,254.89,257.5369240804823,254.31832483039435,1003144
2025-10-04,MSFT,214.09,213.43,216.2928397024079,211.02552915749902,4883438
2025-10-05,AAPL,180.41,177.71,183.04080615667976,176.8986885285742,2764651
2025-10-06,AAPL,208.91,212.94,214.2685998213752,207.75253247337912,3689852
2025-10-07,AMZN,225.89,230.52,232.4523762415049,224.52487517941069,1182669
2025-10-08,TSLA,279.15,278.15,281.9947116640337,276.4082973784638,1091197
2025-10-09,AAPL,182.34,184.51,185.52253618942018,179.55818881645106,4460320
2025-10-10,TSLA,222.65,221.6,225.5762266323187,219.13662920961417,3866625
2025-10-11,AMZN,176.56,176.68,179.3749360345062,174.88093392077178,2685950
2025-10-12,AAPL,111.15,111.17,113.69541907319068,110.65905639944312,2599789
2025-10-13,TSLA,296.23,298.01,298.1903227768989,294.6546648288657,4067206
2025-10-14,MSFT,136.87,133.24,138.601974300905,132.11795369720014,2096269
2025-10-15,AMZN,251.94,247.91,254.4268761345065,246.51625032649645,3492972
2025-10-16,MSFT,131.85,133.42,135.53273469242802,130.90401341109592,3279449
2025-10-17,MSFT,110.29,111.5,112.99682654156483,107.61200148285451,4232744
2025-10-18,MSFT,281.86,281.63,284.41114371990136,280.04974409017365,4621200
2025-10-19,AMZN,287.75,289.07,291.12475588779097,285.8955354214144,3672690
2025-10-20,MSFT,162.58,163.49,166.43773109203704,161.27782856899137,1436703
2025-10-21,AMZN,101.32,98.84,101.32515522818547,98.82246540149951,4648253
2025-10-22,TSLA,289.74,293.97,294.9909439209244,288.45521181870726,4222603
2025-10-23,AAPL,190.47,188.39,192.65712653127187,185.98397869406546,4235481
2025-10-24,AMZN,127.38,130.12,130.23477399295447,127.13142759334485,1759608
2025-10-25,TSLA,127.93,126.57,127.94140883411364,126.21358267147745,3815489
2025-10-26,AMZN,130.5,130.14,131.2605384584964,128.53664867078948,1954699
2025-10-27,TSLA,196.79,199.11,199.29116331034973,195.04329800149569,1266231
2025-10-28,AAPL,158.97,156.68,161.68717460366202,154.10600667218364,2359940
2025-10-29,AAPL,246.77,247.99,250.92631048470773,244.46639789320778,2564051
2025-10-30,AAPL,243.33,241.21,245.52871726312048,238.32940759337066,2977230
2025-10-31,TSLA,149.29,151.53,152.7262353552763,148.17419288286106,2728883
2025-11-01,TSLA,104.87,102.43,104.9610082969813,102.24541030200177,3729297
2025-11-02,TSLA,177.18,175.27,178.4848852637937,173.01057026387852,4719760
2025-11-03,AAPL,117.99,117.81,118.30853186911072,117.79621892642405,2180543
2025-11-04,AMZN,114.22,118.61,119.87948910940348,111.79696151782166,2802076
2025-11-05,AMZN,116.93,117.19,119.9892617023297,114.29655431253036,3053449
2025-11-06,AAPL,292.96,297.74,299.86895253195127,291.154138022967,4018361
2025-11-07,AMZN,264.7,264.34,266.68290382126384,261.8552117894401,3699837
2025-11-08,AAPL,179.35,180.35,182.67373858807113,176.81361495012712,2986296
2025-11-09,AAPL,119.75,120.55,123.42725603652559,117.67741795652559,1936447
2025-11-10,TSLA,201.42,202.35,203.0101665672067,198.8411099458029,3989829
2025-11-11,TSLA,276.08,277.43,279.72432371800636,275.89332105472346,3469795
2025-11-12,AMZN,208.49,208.7,210.28184746114826,206.86562671225334,4590772
2025-11-13,AMZN,242.91,239.73,242.950418923509,238.16598925701652,4936774
2025-11-14,MSFT,178.04,179.35,179.7428314602705,177.0318143974911,4966151
